datetime,station,pm25_ugm3,co_mgm3,no2_ugm3,o3_ugm3,pm10_ugm3,so2_ugm3,wind_direction_deg,humidity_pct,uv_index,precipitation_mm,pressure_hpa,solar_radiation_wm2,temperature_c,wind_speed_ms,elevation_m,zone
2025-12-25 09:00:00,COTOCOLLAO,8.01,0.27435399677517036,22.81,19.84,25.5,3.52,57.15,69.46,,0.0,730.96,247.7,15.39,0.06,2739,norte
2025-12-25 10:00:00,COTOCOLLAO,12.36,0.34409277022562623,20.95,27.2,25.5,2.3,0.26,68.92,,0.0,730.74,497.6,15.93,1.6,2739,norte
2025-12-25 11:00:00,COTOCOLLAO,6.27,0.37920262477076316,10.65,39.79,25.5,0.83,10.82,59.07,,0.0,730.17,825.6,17.69,2.85,2739,norte
2025-12-25 12:00:00,COTOCOLLAO,7.3,0.3641813231522831,5.8,38.38,25.5,0.21,335.51,54.6,,0.0,729.57,1136.7,19.0,3.2,2739,norte
2025-12-25 13:00:00,COTOCOLLAO,2.99,0.3663102191398852,6.25,37.54,25.5,0.19,325.88,54.47,,0.0,728.85,1027.6,19.32,3.39,2739,norte
2025-12-25 14:00:00,COTOCOLLAO,11.68,0.4181989109149179,6.16,41.74,25.5,0.22,330.59,61.97,,0.0,728.41,838.4,17.6,3.82,2739,norte
2025-12-25 15:00:00,COTOCOLLAO,5.55,0.43693829423834774,6.46,42.38,25.5,0.25,337.57,65.22,,0.0,728.2,650.7,17.01,3.92,2739,norte
2025-12-25 16:00:00,COTOCOLLAO,7.06,0.36834814067331334,7.27,43.74,25.5,0.06,335.55,69.2,,0.0,728.11,373.0,15.83,4.17,2739,norte
2025-12-25 17:00:00,COTOCOLLAO,9.19,0.36603587971687523,9.71,41.56,25.5,0.56,328.88,74.89,,0.0,728.54,116.4,14.34,3.86,2739,norte
2025-12-25 18:00:00,COTOCOLLAO,1.99,0.35711614441276235,12.11,32.6,25.5,0.41,327.15,81.6,,0.0,729.19,5.5,12.9,3.11,2739,norte
2025-12-25 19:00:00,COTOCOLLAO,4.86,0.424292448552302,19.93,22.03,25.5,0.29,348.41,79.28,,0.0,729.89,0.0,13.09,1.16,2739,norte
2025-12-25 20:00:00,COTOCOLLAO,2.31,0.49146875269184165,22.38,20.78,25.5,0.29,15.76,79.42,,0.0,730.6,0.0,12.95,0.95,2739,norte
2025-12-25 21:00:00,COTOCOLLAO,2.92,0.5586450568313813,21.64,23.77,25.5,0.42,24.27,85.87,,0.0,731.04,0.0,12.26,1.86,2739,norte
2025-12-25 22:00:00,COTOCOLLAO,7.13,0.625821360970921,22.75,20.67,25.5,0.42,40.8,87.55,,0.0,731.08,0.0,12.13,1.31,2739,norte
2025-12-25 23:00:00,COTOCOLLAO,0.05,0.6929976651104607,16.76,25.71,25.5,0.16,21.43,91.65,,0.0,730.93,0.0,11.76,1.31,2739,norte
2025-12-26 00:00:00,COTOCOLLAO,1.9,0.7601739692500004,11.51,31.11,25.5,0.08,12.85,94.11,,0.0,730.47,0.0,11.5,1.54,2739,norte
2025-12-26 01:00:00,COTOCOLLAO,5.19,0.8180834917500003,7.96,37.02,25.5,0.14,35.23,94.59,,0.0,730.11,0.0,11.45,0.8,2739,norte
2025-12-26 02:00:00,COTOCOLLAO,4.27,0.8445191806500002,6.74,39.4,25.5,0.2,14.34,94.64,,0.0,729.64,0.0,11.26,1.31,2739,norte
2025-12-26 03:00:00,COTOCOLLAO,3.59,1.014810916616667,5.91,43.1,25.5,0.19,29.21,94.84,,0.0,729.51,0.0,11.18,0.95,2739,norte
2025-12-26 04:00:00,COTOCOLLAO,1.71,0.9022324774833336,11.3,34.71,25.5,0.26,30.75,94.26,,0.0,729.57,0.0,11.21,0.82,2739,norte
2025-12-26 05:00:00,COTOCOLLAO,6.96,0.7256290978833332,22.18,25.63,25.5,0.22,22.8,95.53,,0.1,729.85,0.0,10.93,1.13,2739,norte
2025-12-26 06:00:00,COTOCOLLAO,2.52,0.7234032675333335,32.2,15.33,25.5,0.34,28.28,95.49,,0.0,730.32,13.6,10.98,0.72,2739,norte
2025-12-26 07:00:00,COTOCOLLAO,5.81,0.7155626572000001,33.85,14.04,25.5,0.76,23.44,92.62,,0.0,730.7,163.9,12.06,0.84,2739,norte
2025-12-26 08:00:00,COTOCOLLAO,10.73,0.73773590905,37.36,14.48,25.5,1.07,358.69,81.81,,0.0,730.9,203.7,13.24,1.35,2739,norte
2025-12-26 09:00:00,COTOCOLLAO,11.39,0.7211393816666668,30.97,31.15,25.5,0.85,344.68,71.35,,0.0,730.72,469.9,15.1,1.2,2739,norte
2025-12-26 10:00:00,COTOCOLLAO,1.67,0.44428403894999996,19.79,56.31,25.5,1.0,40.31,51.27,,0.0,730.36,986.5,18.13,1.61,2739,norte
2025-12-26 11:00:00,COTOCOLLAO,6.45,0.24309292933333335,9.99,65.41,25.5,0.18,354.05,46.45,,0.0,729.72,874.0,18.96,1.7,2739,norte
2025-12-26 12:00:00,COTOCOLLAO,18.82,0.27029213364999993,9.22,58.8,25.5,0.28,329.11,50.44,,0.0,729.0,607.6,18.42,2.34,2739,norte
2025-12-26 13:00:00,COTOCOLLAO,11.8,0.28526592931666667,7.46,59.18,25.5,0.3,318.3,47.39,,0.0,728.26,1036.2,19.22,3.46,2739,norte
2025-12-26 14:00:00,COTOCOLLAO,9.08,0.38109489420000003,8.04,57.3,25.5,0.3,317.99,50.28,,0.0,727.63,912.8,18.86,3.69,2739,norte
2025-12-26 15:00:00,COTOCOLLAO,13.32,0.3083876005666667,6.9,53.6,25.5,0.33,314.23,54.29,,0.0,727.42,703.7,17.95,4.24,2739,norte
2025-12-26 16:00:00,COTOCOLLAO,5.34,0.29612637523333335,7.44,47.41,25.5,0.29,324.3,57.73,,0.0,727.49,426.8,17.13,4.08,2739,norte
2025-12-26 17:00:00,COTOCOLLAO,18.4,0.26645853498333333,12.88,38.24,25.5,0.22,329.88,67.29,,0.0,727.89,78.4,14.73,3.42,2739,norte
2025-12-26 18:00:00,COTOCOLLAO,5.62,0.5020965626,18.72,29.08,25.5,0.07,339.57,74.57,,0.0,728.41,0.0,13.22,2.7,2739,norte
2025-12-26 19:00:00,COTOCOLLAO,1.84,0.3312621873,31.09,12.8,25.5,0.46,352.32,73.41,,0.0,729.17,0.0,13.14,0.85,2739,norte
2025-12-26 20:00:00,COTOCOLLAO,3.0,0.31023247039999996,31.43,14.94,25.5,0.89,33.98,75.82,,0.0,729.89,0.0,12.95,1.55,2739,norte
2025-12-26 21:00:00,COTOCOLLAO,11.53,0.3475910050499999,36.75,8.21,25.5,1.04,64.29,78.7,,0.0,730.43,0.0,12.77,0.44,2739,norte
2025-12-26 22:00:00,COTOCOLLAO,12.14,0.29562162685000004,31.02,13.5,25.5,0.63,354.63,86.56,,0.0,730.59,0.0,11.88,0.94,2739,norte
2025-12-26 23:00:00,COTOCOLLAO,9.3,0.3134835409833334,33.07,8.77,25.5,0.6,0.82,89.25,,0.0,730.37,0.0,11.52,0.71,2739,norte
2025-12-27 00:00:00,COTOCOLLAO,11.17,0.3692286740666667,34.23,7.38,25.5,0.45,16.47,88.2,,0.0,729.99,0.0,11.63,0.94,2739,norte
2025-12-27 01:00:00,COTOCOLLAO,15.88,0.5662050887666666,34.05,5.99,25.5,1.1824999999999999,344.86,92.16,,0.0,729.53,0.0,11.32,0.92,2739,norte
2025-12-27 02:00:00,COTOCOLLAO,11.28,0.6535625998166669,35.269999999999996,4.6,25.5,1.9149999999999998,352.66,88.28,,0.0,728.96,0.0,11.11,0.36,2739,norte
2025-12-27 03:00:00,COTOCOLLAO,14.76,0.6556190587333331,36.489999999999995,1.73,25.5,2.6475,345.82,91.19,,0.0,728.81,0.0,11.14,0.76,2739,norte
2025-12-27 04:00:00,COTOCOLLAO,20.69,0.5627642678166668,37.71,1.55,25.5,3.38,2.63,91.47,,0.0,728.66,0.0,11.04,0.96,2739,norte
2025-12-27 05:00:00,COTOCOLLAO,21.39,0.41273914753333324,38.93,1.44,25.5,3.83,12.39,93.29,,0.0,729.03,0.0,10.81,1.55,2739,norte
2025-12-27 06:00:00,COTOCOLLAO,24.09,0.43029792939999995,38.9,2.91,25.5,3.62,11.81,93.03,,0.0,729.6,36.0,10.83,1.16,2739,norte
2025-12-27 07:00:00,COTOCOLLAO,12.67,0.3269552338499999,31.97,12.68,25.5,3.82,25.13,79.53,,0.0,730.04,265.1,13.69,1.02,2739,norte
2025-12-27 08:00:00,COTOCOLLAO,25.68,0.2645752920833333,37.41,13.16,25.5,3.96,36.43,72.47,,0.0,730.41,238.9,13.69,1.12,2739,norte
2025-12-27 09:00:00,COTOCOLLAO,30.22,0.28627519946666663,46.59,10.63,25.5,4.53,11.63,70.34,,0.0,730.47,233.6,14.29,0.7,2739,norte
2025-12-27 10:00:00,COTOCOLLAO,20.5,0.24816096760000003,44.96,22.53,25.5,5.45,19.77,56.4,,0.0,730.21,713.9,16.78,1.25,2739,norte
2025-12-27 11:00:00,COTOCOLLAO,19.99,0.24467859571666667,39.79,31.4,25.5,8.86,24.49,48.34,,0.0,729.67,707.8,18.0,1.5,2739,norte
2025-12-27 12:00:00,COTOCOLLAO,19.28,0.2369699830000001,33.78,42.1,25.5,7.43,44.42,48.17,,0.0,728.94,651.9,18.93,1.96,2739,norte
2025-12-27 13:00:00,COTOCOLLAO,34.3,0.23317749083333336,22.44,52.84,25.5,2.81,39.58,57.56,,0.0,728.42,314.0,17.09,2.46,2739,norte
2025-12-27 14:00:00,COTOCOLLAO,7.28,0.23282945741666664,15.22,61.16,25.5,2.08,9.59,58.26,,0.0,727.84,585.2,17.42,1.96,2739,norte
2025-12-27 15:00:00,COTOCOLLAO,24.87,0.21990689595000001,14.78,51.64,25.5,1.21,15.64,63.72,,0.0,727.46,341.5,16.98,2.02,2739,norte
2025-12-27 16:00:00,COTOCOLLAO,4.09,0.24023562406666674,12.96,47.78,25.5,0.78,2.86,64.46,,0.0,727.32,290.6,16.92,2.51,2739,norte
2025-12-27 17:00:00,COTOCOLLAO,12.11,0.24057598901666663,13.28,34.24,25.5,0.5,327.88,70.66,,0.0,727.67,115.7,15.25,2.64,2739,norte
2025-12-27 18:00:00,COTOCOLLAO,11.91,0.24136684293333321,21.33,19.68,25.5,0.56,348.54,73.7,,0.0,728.19,0.0,14.31,1.72,2739,norte
2025-12-27 19:00:00,COTOCOLLAO,9.69,0.20710061559999998,27.34,6.29,25.5,0.79,37.33,77.56,,0.0,728.92,0.0,13.65,2.01,2739,norte
2025-12-27 20:00:00,COTOCOLLAO,8.53,0.20480301446666674,22.85,5.44,25.5,0.99,32.35,83.23,,0.0,729.6,0.0,12.83,1.77,2739,norte
2025-12-27 21:00:00,COTOCOLLAO,8.73,0.24310972233333333,24.31,2.52,25.5,0.69,25.1,88.08,,0.0,730.15,0.0,12.35,0.96,2739,norte
2025-12-27 22:00:00,COTOCOLLAO,1.52,0.22075599328333337,23.87,1.92,25.5,0.82,0.56,91.82,,0.0,730.4,0.0,11.83,1.21,2739,norte
2025-12-27 23:00:00,COTOCOLLAO,15.86,0.22010582110000002,22.25,3.58,25.5,0.3,11.47,93.51,,0.0,730.29,0.0,11.52,1.02,2739,norte
2025-12-28 00:00:00,COTOCOLLAO,10.19,0.27720002089999995,16.9,10.19,25.5,0.45,16.59,93.09,,0.0,729.91,0.0,11.49,0.91,2739,norte
2025-12-28 01:00:00,COTOCOLLAO,4.9,0.31564584679999996,15.54,11.37,25.5,0.34,51.99,90.65,,0.0,729.22,0.0,11.66,0.58,2739,norte
2025-12-28 02:00:00,COTOCOLLAO,4.98,0.3487627141,20.45,3.62,25.5,0.89,6.81,92.39,,0.0,728.75,0.0,11.42,0.62,2739,norte
2025-12-28 03:00:00,COTOCOLLAO,4.9,0.32604344078333336,19.66,4.11,25.5,0.47,14.62,93.69,,0.0,728.55,0.0,11.27,0.85,2739,norte
2025-12-28 04:00:00,COTOCOLLAO,7.48,0.3165604678000001,16.43,9.44,25.5,0.9,359.45,92.42,,0.0,728.64,0.0,11.34,0.56,2739,norte
2025-12-28 05:00:00,COTOCOLLAO,8.96,0.2747339392833334,19.11,5.86,25.5,0.69,339.38,91.61,,0.0,728.87,0.0,11.47,0.61,2739,norte
2025-12-28 06:00:00,COTOCOLLAO,5.41,0.19813513313333336,22.88,3.25,25.5,1.26,20.79,90.09,,0.0,729.21,14.6,11.49,0.84,2739,norte
2025-12-28 07:00:00,COTOCOLLAO,12.22,0.1806680960166667,20.25,5.94,25.5,2.05,13.82,91.21,,0.0,730.09,136.9,11.81,1.62,2739,norte
2025-12-28 08:00:00,COTOCOLLAO,6.48,0.1772966245166667,24.38,11.78,25.5,10.7,21.84,72.03,,0.0,730.59,421.2,15.09,1.09,2739,norte
2025-12-28 09:00:00,COTOCOLLAO,11.05,0.16402280880000006,25.63,25.59,25.5,8.38,83.86,54.55,,0.0,730.59,681.0,17.74,1.3,2739,norte
2025-12-28 10:00:00,COTOCOLLAO,18.61,0.23631628491666665,16.27,45.26,25.5,3.55,124.41,45.72,,0.0,730.17,970.4,18.72,2.12,2739,norte
2025-12-28 11:00:00,COTOCOLLAO,17.45,0.23393785044999998,12.48,60.13,25.5,4.03,118.99,43.79,,0.0,729.76,729.8,18.81,2.28,2739,norte
2025-12-28 12:00:00,COTOCOLLAO,19.78,0.2145318004,8.91,63.93,25.5,7.73,103.49,36.14,,0.0,729.12,1001.1,20.48,2.22,2739,norte
2025-12-28 13:00:00,COTOCOLLAO,16.69,0.24941185136666663,8.41,62.22,25.5,3.39,64.88,39.38,,0.0,728.31,783.3,20.44,0.47,2739,norte
2025-12-28 14:00:00,COTOCOLLAO,14.36,0.26758293219999996,7.16,49.59,25.5,1.14,311.11,54.59,,0.0,727.77,674.7,18.89,2.97,2739,norte
2025-12-28 15:00:00,COTOCOLLAO,1.65,0.2478423181333333,5.97,52.6,25.5,1.09,308.21,53.04,,0.0,727.52,745.9,19.28,3.03,2739,norte
2025-12-28 16:00:00,COTOCOLLAO,9.09,0.22845631675,7.08,56.5,25.5,0.61,315.74,53.65,,0.0,727.84,427.9,18.48,3.26,2739,norte
2025-12-28 17:00:00,COTOCOLLAO,21.48,0.2630928683499999,13.2,45.34,25.5,0.55,314.55,63.06,,0.0,728.42,51.9,15.59,2.51,2739,norte
2025-12-28 18:00:00,COTOCOLLAO,9.04,0.2621781069500001,16.6,36.97,25.5,0.64,322.88,67.94,,0.0,729.08,0.0,14.25,2.65,2739,norte
2025-12-28 19:00:00,COTOCOLLAO,15.51,0.2588689760333333,24.56,24.75,25.5,1.02,330.77,69.68,,0.0,729.68,0.0,13.7,1.69,2739,norte
2025-12-28 20:00:00,COTOCOLLAO,8.82,0.2606821433333334,34.3,11.18,25.5,1.03,15.72,73.63,,0.0,730.59,0.0,13.02,1.56,2739,norte
2025-12-28 21:00:00,COTOCOLLAO,18.97,0.2678548013333334,30.73,7.16,25.5,0.7,346.67,88.17,,0.0,731.48,0.0,11.69,1.0,2739,norte
2025-12-28 22:00:00,COTOCOLLAO,6.58,0.2647527709333333,28.92,7.99,25.5,1.44,334.71,89.5,,0.0,731.75,0.0,11.46,0.17,2739,norte
2025-12-28 23:00:00,COTOCOLLAO,10.02,0.2832709262666666,32.17,1.37,25.5,0.8,256.32,89.74,,0.0,731.33,0.0,11.0,0.08,2739,norte
2025-12-29 00:00:00,COTOCOLLAO,22.54,0.35766679341666674,30.17,1.6566666666666667,25.5,0.55,336.57,87.83,,0.0,730.94,0.0,10.67,0.69,2739,norte
2025-12-29 01:00:00,COTOCOLLAO,22.99,0.5937952214000002,29.69,1.9433333333333334,25.5,0.9225000000000001,260.69,84.23,,0.0,730.06,0.0,10.2,0.5,2739,norte
2025-12-29 02:00:00,COTOCOLLAO,7.06,0.6841177330166668,31.255000000000003,2.23,25.5,1.295,242.92,85.58,,0.0,729.41,0.0,9.81,0.31,2739,norte
2025-12-29 03:00:00,COTOCOLLAO,14.3,0.5236274379333332,32.82,3.57,25.5,1.6675,252.0,85.1,,0.0,728.98,0.0,9.47,0.49,2739,norte
2025-12-29 04:00:00,COTOCOLLAO,10.02,0.34635149423333317,34.385000000000005,7.05,25.5,2.04,240.2,80.06,,0.0,728.88,0.0,9.02,0.46,2739,norte
2025-12-29 05:00:00,COTOCOLLAO,20.87,0.32957021400000003,35.95,1.57,25.5,2.11,235.89,84.3,,0.0,729.25,0.0,8.69,0.7,2739,norte
2025-12-29 06:00:00,COTOCOLLAO,23.04,0.27531922393333336,38.65,2.99,25.5,3.13,227.18,79.16,,0.0,729.53,52.7,9.78,0.53,2739,norte
2025-12-29 07:00:00,COTOCOLLAO,15.66,0.24319020641666664,45.57,8.67,25.5,4.21,19.03,53.03,,0.0,729.97,279.4,15.6,0.26,2739,norte
2025-12-29 08:00:00,COTOCOLLAO,28.52,0.20070779681666673,59.04,13.5,25.5,5.42,19.2,48.73,,0.0,730.08,539.6,16.56,1.31,2739,norte
2025-12-29 09:00:00,COTOCOLLAO,22.16,0.27580592314999997,48.0,30.75,25.5,6.11,55.63,37.8,,0.0,729.95,779.7,18.37,1.67,2739,norte
2025-12-29 10:00:00,COTOCOLLAO,23.84,0.2604698279833334,28.31,43.07,25.5,4.16,115.54,33.93,,0.0,729.63,964.9,19.33,2.2,2739,norte
2025-12-29 11:00:00,COTOCOLLAO,14.62,0.34276141210000005,14.92,60.43,25.5,1.47,120.6,33.26,,0.0,729.1,1081.1,20.29,2.33,2739,norte
2025-12-29 12:00:00,COTOCOLLAO,13.94,0.33696501418333324,9.68,65.84,25.5,2.24,62.65,34.26,,0.0,728.57,1006.3,20.83,2.45,2739,norte
2025-12-29 13:00:00,COTOCOLLAO,6.6,0.3249954653,10.79,59.41,25.5,3.93,43.59,39.87,,0.0,727.93,752.5,20.26,3.2,2739,norte
2025-12-29 14:00:00,COTOCOLLAO,13.25,0.2965258525833333,11.77,53.78,25.5,2.95,31.42,45.83,,0.0,727.62,475.7,18.83,3.34,2739,norte
2025-12-29 15:00:00,COTOCOLLAO,5.01,0.3420190807,11.0,49.7,25.5,2.6,26.1,45.93,,0.0,727.43,542.5,18.96,2.83,2739,norte
2025-12-29 16:00:00,COTOCOLLAO,9.12,0.6523953562833333,14.6,38.24,25.5,1.73,33.32,45.94,,0.0,727.47,165.7,17.82,3.23,2739,norte
2025-12-29 17:00:00,COTOCOLLAO,14.52,0.7433002538833335,18.82,34.15,25.5,2.49,30.57,52.51,,0.0,727.9,66.1,16.6,2.41,2739,norte
2025-12-29 18:00:00,COTOCOLLAO,17.22,0.5766789188166668,29.91,20.57,25.5,1.53,21.26,60.57,,0.0,728.5,5.0,15.31,1.34,2739,norte
2025-12-29 19:00:00,COTOCOLLAO,6.29,0.40846148818333333,39.99,9.64,25.5,2.05,16.76,68.91,,0.0,729.07,0.0,14.24,1.29,2739,norte
2025-12-29 20:00:00,COTOCOLLAO,11.81,0.2910168683666666,33.87,10.18,25.5,1.4,4.14,71.89,,0.0,729.78,0.0,13.26,0.7,2739,norte
2025-12-29 21:00:00,COTOCOLLAO,6.25,0.3535949875999999,28.61,13.61,25.5,2.15,22.71,69.2,,0.0,730.27,0.0,13.05,0.55,2739,norte
2025-12-29 22:00:00,COTOCOLLAO,7.85,0.3506709023000001,27.89,13.07,25.5,3.06,234.74,69.57,,0.0,730.37,0.0,12.52,0.36,2739,norte
2025-12-29 23:00:00,COTOCOLLAO,11.24,0.38938370118333326,31.03,9.14,25.5,3.04,219.3,69.27,,0.0,730.2,0.0,12.21,0.55,2739,norte
2025-12-30 00:00:00,COTOCOLLAO,15.29,0.38171775146666675,31.71,8.68,25.5,2.68,262.1,69.97,,0.0,729.68,0.0,11.77,0.46,2739,norte
2025-12-30 01:00:00,COTOCOLLAO,9.16,0.5782962152500002,18.55,19.5,25.5,2.08,224.23,69.46,,0.0,729.43,0.0,11.57,1.01,2739,norte
2025-12-30 02:00:00,COTOCOLLAO,5.1,0.7532417357000002,15.94,19.51,25.5,1.87,216.59,69.59,,0.0,728.93,0.0,11.26,1.42,2739,norte
2025-12-30 03:00:00,COTOCOLLAO,5.57,0.6489315029833332,24.8,9.35,25.5,1.75,247.17,72.05,,0.0,728.68,0.0,10.82,0.73,2739,norte
2025-12-30 04:00:00,COTOCOLLAO,12.72,0.45019489328333345,30.77,4.1,25.5,1.93,255.45,75.08,,0.0,728.65,0.0,10.37,0.72,2739,norte
2025-12-30 05:00:00,COTOCOLLAO,12.49,0.39900501125000004,33.96,2.67,25.5,2.85,243.12,76.3,,0.0,729.2,0.0,10.27,0.67,2739,norte
2025-12-30 06:00:00,COTOCOLLAO,15.06,0.3263114606333332,36.55,3.44,25.5,3.3,235.24,73.01,,0.0,729.67,52.5,11.34,0.4,2739,norte
2025-12-30 07:00:00,COTOCOLLAO,15.71,0.2661776653666667,41.84,7.37,25.5,5.09,45.93,52.68,,0.0,730.1,278.7,16.76,0.55,2739,norte
2025-12-30 08:00:00,COTOCOLLAO,20.8,0.25221774483333337,38.83,17.07,25.5,5.14,21.01,50.87,,0.0,730.39,547.2,17.3,1.19,2739,norte
2025-12-30 09:00:00,COTOCOLLAO,9.25,0.2036687267500001,22.19,29.93,25.5,2.43,108.28,43.53,,0.0,730.49,822.0,18.91,2.55,2739,norte
2025-12-30 10:00:00,COTOCOLLAO,19.32,0.22536805450000005,17.6,35.81,25.5,2.78,126.37,42.14,,0.0,730.29,840.6,19.09,3.1,2739,norte
2025-12-30 11:00:00,COTOCOLLAO,14.84,0.2441000764833333,15.42,42.2,25.5,1.61,121.89,41.73,,0.0,729.73,562.4,19.14,2.88,2739,norte
2025-12-30 12:00:00,COTOCOLLAO,6.32,0.31118167373333333,18.4,47.63,25.5,1.33,44.65,48.09,,0.0,729.41,363.3,18.25,2.91,2739,norte
2025-12-30 13:00:00,COTOCOLLAO,6.79,0.37945968934999996,13.96,50.16,25.5,1.13,58.13,46.36,,0.0,728.75,367.3,18.6,1.82,2739,norte
2025-12-30 14:00:00,COTOCOLLAO,7.34,0.3015118795666668,14.01,43.69,25.5,0.75,72.09,40.78,,0.0,728.05,511.6,19.39,2.84,2739,norte
2025-12-30 15:00:00,COTOCOLLAO,11.95,0.3538463478833334,14.77,36.56,25.5,0.92,51.99,41.86,,0.0,727.53,273.7,18.78,3.02,2739,norte
2025-12-30 16:00:00,COTOCOLLAO,11.95,0.4002188534500001,16.04,38.35,25.5,0.91,21.22,50.63,,0.0,727.62,115.3,17.63,3.01,2739,norte
2025-12-30 17:00:00,COTOCOLLAO,10.92,0.39948512050000023,19.88,29.06,25.5,0.98,348.89,63.58,,0.0,728.19,47.3,15.88,1.47,2739,norte
2025-12-30 18:00:00,COTOCOLLAO,4.9,0.46970949778333354,24.72,18.77,25.5,1.08,341.64,69.88,,0.0,728.96,0.0,14.63,1.98,2739,norte
2025-12-30 19:00:00,COTOCOLLAO,17.71,0.3098775572166667,34.32,9.25,25.5,1.3,8.79,75.64,,0.0,729.76,0.0,13.62,1.05,2739,norte
2025-12-30 20:00:00,COTOCOLLAO,16.49,0.26577820308333333,39.9,2.59,25.5,1.95,334.92,80.83,,0.0,730.49,0.0,12.83,0.08,2739,norte
2025-12-30 21:00:00,COTOCOLLAO,22.07,0.25702219955,36.97,2.36,25.5,2.4,309.15,80.02,,0.0,730.96,0.0,12.53,0.14,2739,norte
2025-12-30 22:00:00,COTOCOLLAO,18.88,0.27049066479999995,33.53,3.48,25.5,2.74,224.52,72.82,,0.0,731.21,0.0,12.32,0.88,2739,norte
2025-12-30 23:00:00,COTOCOLLAO,10.43,0.3186303339666667,29.03,6.72,25.5,4.05,226.0,68.69,,0.0,731.04,0.0,12.54,0.92,2739,norte
2025-12-31 00:00:00,COTOCOLLAO,25.82,0.33001598035000007,30.25,6.12,25.5,4.23,242.88,68.73,,0.0,730.51,0.0,12.62,0.61,2739,norte
2025-12-31 01:00:00,COTOCOLLAO,5.54,0.4103590178666668,21.15,14.38,25.5,2.73,232.9,68.75,,0.0,730.09,0.0,12.65,0.51,2739,norte
2025-12-31 02:00:00,COTOCOLLAO,9.82,0.5284672066666666,14.59,20.08,25.5,1.95,22.83,69.22,,0.0,729.8,0.0,12.56,0.16,2739,norte
2025-12-31 03:00:00,COTOCOLLAO,8.58,0.5772080789166669,23.38,9.14,25.5,1.47,242.49,74.98,,0.0,729.69,0.0,11.44,0.25,2739,norte
2025-12-31 04:00:00,COTOCOLLAO,5.57,0.5213030447166666,20.84,10.38,25.5,1.13,184.86,72.47,,0.0,729.79,0.0,11.73,0.43,2739,norte
2025-12-31 05:00:00,COTOCOLLAO,3.23,0.34662248836666676,25.43,6.55,25.5,1.66,220.12,74.53,,0.0,730.08,0.0,11.4,0.89,2739,norte
2025-12-31 06:00:00,COTOCOLLAO,9.56,0.2461842492000001,29.58,5.92,25.5,2.71,211.98,70.64,,0.0,730.52,46.7,12.08,0.65,2739,norte
2025-12-31 07:00:00,COTOCOLLAO,4.96,0.28876836840000014,29.38,12.98,25.5,3.53,46.76,54.01,,0.0,730.82,282.5,16.64,1.19,2739,norte
2025-12-31 08:00:00,COTOCOLLAO,11.47,0.2591668792333333,22.41,23.76,25.5,3.18,68.06,48.23,,0.0,731.02,553.8,17.64,1.76,2739,norte
2025-12-31 09:00:00,COTOCOLLAO,16.07,0.24241995163333338,18.45,31.82,25.5,1.93,119.61,43.89,,0.0,731.21,809.5,18.37,3.37,2739,norte
2025-12-31 10:00:00,COTOCOLLAO,8.99,0.3809072528500001,15.23,38.46,25.5,2.48,131.34,41.68,,0.0,731.03,1047.1,19.19,3.52,2739,norte
2025-12-31 11:00:00,COTOCOLLAO,14.8,0.32287706053333326,13.61,44.25,25.5,1.43,118.97,40.34,,0.0,730.61,827.9,19.63,3.01,2739,norte
2025-12-31 12:00:00,COTOCOLLAO,10.61,0.42263521033333346,12.09,46.67,25.5,0.72,110.84,39.28,,0.0,730.08,588.6,19.72,3.13,2739,norte
2025-12-31 13:00:00,COTOCOLLAO,4.67,0.3103894575,12.69,42.76,25.5,0.77,48.35,42.82,,0.0,729.6,226.2,18.87,2.29,2739,norte
2025-12-31 14:00:00,COTOCOLLAO,4.13,0.3653204330666668,11.16,38.65,25.5,0.73,3.88,49.51,,0.0,728.93,278.2,18.26,2.05,2739,norte
2025-12-31 15:00:00,COTOCOLLAO,11.91,0.36276392748333347,7.69,37.2,25.5,0.73,313.51,61.11,,0.0,728.74,365.3,17.12,2.67,2739,norte
2025-12-31 16:00:00,COTOCOLLAO,13.44,0.30299429736666667,9.81,36.22,25.5,0.97,324.72,62.23,,0.0,728.82,131.1,16.51,1.98,2739,norte
2025-12-31 17:00:00,COTOCOLLAO,17.86,0.45602889398333335,19.24,26.02,25.5,1.02,335.33,66.59,,0.0,729.09,46.8,15.53,1.78,2739,norte
2025-12-31 18:00:00,COTOCOLLAO,14.91,0.7597309482,21.99,19.25,25.5,1.02,325.76,71.87,,0.0,729.72,0.0,14.36,1.96,2739,norte
2025-12-31 19:00:00,COTOCOLLAO,14.48,1.0330761331833334,18.2,21.09,25.5,1.32,330.6,72.04,,0.0,730.53,0.0,14.2,1.87,2739,norte
2025-12-31 20:00:00,COTOCOLLAO,10.75,0.5492072224666665,23.26,13.39,25.5,1.56,0.83,71.29,,0.0,731.36,0.0,14.17,1.39,2739,norte
2025-12-31 21:00:00,COTOCOLLAO,16.42,0.5289369426999998,28.96,6.33,25.5,1.52,51.36,74.42,,0.0,731.86,0.0,13.83,0.59,2739,norte
2025-12-31 22:00:00,COTOCOLLAO,12.35,0.61729946495,25.24,9.37,25.5,2.88,317.86,74.58,,0.0,732.07,0.0,13.48,0.27,2739,norte
2025-12-31 23:00:00,COTOCOLLAO,8.02,0.39488542036666663,21.16,13.42,25.5,6.94,226.0,70.3,,0.0,731.76,0.0,13.1,0.27,2739,norte
